seller_rank,seller_id,gmv_proxy,seller_share,gmv_proxy_share,cumulative_gmv_share,active_months,first_sale_month,last_sale_month
1733,26bad72add1f86e08a776ce4ffdaf1ca,622.00,0.55993538,0.00004576,0.97776605,5,2017-09,2018-05
1734,b5bb2b985208834bd5bd86c7a402bbad,621.06,0.56025848,0.00004569,0.97781174,2,2018-01,2018-04
1735,6b15924333bd1a741595fe981ea04822,614.32,0.56058158,0.00004520,0.97785694,6,2017-02,2017-07
1736,b0b346d3a89f5eb4c2968af3f083cd43,614.00,0.56090468,0.00004517,0.97790211,7,2017-11,2018-08
1737,1d29dfba02015238dfbe2449a5eaa361,612.80,0.56122779,0.00004509,0.97794720,8,2017-02,2018-05
1738,b44dbfbf62e52125f3c15d230569ea91,609.37,0.56155089,0.00004483,0.97799203,3,2018-04,2018-08
1739,3d3ccf2b2f8134b10dce9dd446f0e075,608.60,0.56187399,0.00004478,0.97803681,2,2018-06,2018-08
1740,c6a7539d424a8402232c2228d7a03c5e,607.50,0.56219709,0.00004470,0.97808151,7,2017-09,2018-05
1741,2059c39f76271d4ca3f15b5ffaccc8b8,604.90,0.56252019,0.00004451,0.97812601,6,2017-02,2017-09
1742,aae5e7b457a3c72ee230a47d98fceda5,604.80,0.56284330,0.00004450,0.97817051,4,2018-04,2018-08
1743,5a6a02f419701fc8c605af71d4fc57a4,600.50,0.56316640,0.00004418,0.97821469,4,2018-05,2018-08
1744,6179a28a13a726c29b3bf54c070dccab,600.00,0.56348950,0.00004414,0.97825884,2,2017-07,2017-08
1745,1588ac4010787100dddef64568f0ae35,599.97,0.56381260,0.00004414,0.97830298,2,2017-12,2018-01
1746,8e29d051f810eb22959ede205b462b9f,599.80,0.56413570,0.00004413,0.97834711,1,2018-06,2018-06
1747,ad8ada0ffa993cb1197d102d9ab21a3e,599.80,0.56445880,0.00004413,0.97839124,1,2018-03,2018-03
1748,3be5841cdcc46de4ed3f9116f104b2c5,599.60,0.56478191,0.00004412,0.97843536,2,2017-01,2017-02
1749,53336f97ddbe53e2a617d07b17447b95,599.50,0.56510501,0.00004411,0.97847946,1,2017-10,2017-10
1750,262237171f48e85819065498cac80d7b,599.00,0.56542811,0.00004407,0.97852354,4,2017-08,2018-08
1751,d94ba08b99bedd6a5f6c875ecc4a6fac,599.00,0.56575121,0.00004407,0.97856761,4,2017-04,2017-07
1752,d0d70d21e2234dd7cd3cf63fe414148a,598.40,0.56607431,0.00004403,0.97861163,3,2018-06,2018-08
1753,638cba8be1fb599bbb76fd6948351eb3,598.20,0.56639742,0.00004401,0.97865565,4,2017-05,2017-09
1754,8bd0e3abda539b9479c4b44a691be1ec,596.55,0.56672052,0.00004389,0.97869954,7,2017-05,2018-01
1755,791cfcfe22fe4a771ece27f90017da92,596.26,0.56704362,0.00004387,0.97874341,2,2017-06,2017-09
1756,38e6dada03429a47197d5d584d793b41,596.14,0.56736672,0.00004386,0.97878727,2,2017-09,2017-10
1757,11938fcc75f6902fea1d0a6f72b54a57,594.98,0.56768982,0.00004378,0.97883104,2,2018-01,2018-05
1758,3d68c634a99a1ba46dbca3967a69c623,594.00,0.56801292,0.00004370,0.97887475,2,2018-07,2018-08
1759,eebb3372362aa9a46975164bed19a7e7,591.92,0.56833603,0.00004355,0.97891830,3,2017-03,2017-05
1760,6e0908ef4d4efadbc3cc2b74ea477cb0,589.45,0.56865913,0.00004337,0.97896166,6,2017-02,2017-09
1761,768a86e36ad6aae3d03ee3c6433d61df,587.46,0.56898223,0.00004322,0.97900489,3,2018-06,2018-08
1762,6e4a902d1054e4e17aa6eab87fac1c75,586.57,0.56930533,0.00004316,0.97904804,1,2018-08,2018-08
1763,b274baf5bbd142410eb2958cf685d684,585.90,0.56962843,0.00004311,0.97909115,3,2018-05,2018-07
1764,bf961104a38e01b9062ee026bb657dee,585.56,0.56995153,0.00004308,0.97913423,1,2017-02,2017-02
1765,851773c885feb5e2da3b4f82bc2b17ce,585.30,0.57027464,0.00004306,0.97917730,5,2018-02,2018-08
1766,70b52a4cfc823994561b00bad161b4ed,585.00,0.57059774,0.00004304,0.97922034,4,2017-02,2018-07
1767,83353a83fd769dfafa4f21a72b15e3e5,579.50,0.57092084,0.00004264,0.97926297,3,2017-04,2017-12
1768,be3b4b0f050a6aa1b2d901c4b77e979f,578.20,0.57124394,0.00004254,0.97930551,3,2018-04,2018-06
1769,f524ad65d7e0f1daab730ef2d2e86196,578.00,0.57156704,0.00004253,0.97934804,1,2018-01,2018-01
1770,01c97ebb5cdac52891c0ed1c37ba0012,577.50,0.57189015,0.00004249,0.97939053,6,2017-04,2018-07
1771,5ef131ac72773e5b3f6c0d63cf424657,575.79,0.57221325,0.00004236,0.97943289,2,2018-07,2018-08
1772,ed8cb7b190ceb6067227478e48cf8dde,573.50,0.57253635,0.00004220,0.97947509,2,2018-07,2018-08
1773,26af45f5dfd967225a832838aa4e24a3,573.10,0.57285945,0.00004217,0.97951725,6,2018-01,2018-08
1774,4e326052e5dbba8adcd512f3450a307e,570.00,0.57318255,0.00004194,0.97955919,2,2018-01,2018-02
1775,9599519be538b98748162a2b48248960,570.00,0.57350565,0.00004194,0.97960113,1,2018-04,2018-04
1776,a35ef466c6fd6d052f5d241240d3c5e2,569.90,0.57382876,0.00004193,0.97964306,2,2017-08,2017-09
1777,3f9be91358837bff69df67edfa3e42e8,569.70,0.57415186,0.00004192,0.97968498,3,2018-03,2018-05
1778,a254c682cc01e119f83530446f1df9a9,569.40,0.57447496,0.00004189,0.97972687,3,2018-03,2018-08
1779,cd2169d9f31ff6fbb9ca3373b0c9e354,569.00,0.57479806,0.00004186,0.97976873,1,2018-06,2018-06
1780,4170f6a9367e6b5d6401d03ce6d54569,568.78,0.57512116,0.00004185,0.97981058,3,2017-10,2017-12
1781,89ad3263c0931c47f976d7c5778e60f6,568.20,0.57544426,0.00004181,0.97985239,2,2018-06,2018-07
1782,f52c2422904463fdd7741f99045fecb6,567.79,0.57576737,0.00004177,0.97989416,3,2018-06,2018-08
1783,b7ed9fb14c8eadb37adb9c45d67ab0fb,566.00,0.57609047,0.00004164,0.97993580,5,2017-07,2018-07
1784,2f74af7a0ee5636f12c2336f9fffed47,560.70,0.57641357,0.00004125,0.97997706,5,2017-06,2017-11
1785,5f5a58930c3c35f3b5af264f34fb8c85,560.00,0.57673667,0.00004120,0.98001826,2,2018-06,2018-07
1786,6dc9bec584588412a6a338830946a3e4,560.00,0.57705977,0.00004120,0.98005946,1,2017-02,2017-02
1787,b12cfd255810394b60caef18ae163547,560.00,0.57738288,0.00004120,0.98010066,1,2017-11,2017-11
1788,820c7c9eaf76d2b226b6c242bcf3f34d,559.00,0.57770598,0.00004113,0.98014179,1,2017-01,2017-01
1789,35b96509602ec4b7da831b5cd73ff2c2,558.90,0.57802908,0.00004112,0.98018291,2,2018-05,2018-08
1790,6eeed17989b0ae47c9f11ece6f38ea90,557.00,0.57835218,0.00004098,0.98022389,2,2018-07,2018-08
1791,48fb026ed7455a42f5d3e9390ed5088e,555.71,0.57867528,0.00004089,0.98026478,5,2017-05,2017-12
1792,8a207b6080964f3c1fc9d35bd6096ba4,553.70,0.57899838,0.00004074,0.98030552,2,2017-09,2017-11
1793,74871d19219c7d518d0090283e03c137,550.04,0.57932149,0.00004047,0.98034599,4,2018-04,2018-08
1794,eb9cd5b35d95206585e2185318cb5c61,550.00,0.57964459,0.00004047,0.98038645,2,2018-06,2018-07
1795,bb2afe2061d53c6968aa0cffa233a8ec,549.40,0.57996769,0.00004042,0.98042687,2,2018-05,2018-07
1796,e433f5fd4050e3352b5d83522b7fe24b,548.06,0.58029079,0.00004032,0.98046720,1,2018-08,2018-08
1797,0d33a55da925bbf1ff02af5f6059fc7f,547.30,0.58061389,0.00004027,0.98050746,8,2017-11,2018-08
1798,6c99c983ce3b6ba0ab813e6790e81691,546.75,0.58093700,0.00004023,0.98054769,4,2018-05,2018-08
1799,9c1c0c36cd23c20897e473901a8fb149,544.97,0.58126010,0.00004010,0.98058779,3,2018-05,2018-08
1800,af7cdac9d9897cddead9c6b08976c642,543.54,0.58158320,0.00003999,0.98062778,4,2018-03,2018-08
1801,4cc4fd4fdd406a85bbdc1f824b731bd7,539.98,0.58190630,0.00003973,0.98066751,1,2018-02,2018-02
1802,228e4c1a0be164f613d41c24345f9d2c,539.70,0.58222940,0.00003971,0.98070721,4,2018-05,2018-08
1803,6c17baf138731a4aaacc3210adf2037b,538.80,0.58255250,0.00003964,0.98074686,1,2018-08,2018-08
1804,08d1c9478fb0d7d7fcac9c0da4e82fc7,538.00,0.58287561,0.00003958,0.98078644,1,2018-06,2018-06
1805,79ee721b6f766066a80264402548d359,538.00,0.58319871,0.00003958,0.98082602,1,2017-02,2017-02
1806,ff314fa6033cc68ec451c47aee2d6ba4,537.90,0.58352181,0.00003958,0.98086560,2,2017-01,2017-05
1807,1fe61aa5494bd3ae92a2c13e067c810f,537.76,0.58384491,0.00003957,0.98090516,1,2017-11,2017-11
1808,cb9fb4ca75d7ba8437480e8dde64fe98,532.14,0.58416801,0.00003915,0.98094432,5,2017-06,2017-10
1809,1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,531.80,0.58449111,0.00003913,0.98098344,3,2017-04,2018-05
1810,6650fcccd8cd2f7e55ffa524f30c4c59,529.70,0.58481422,0.00003897,0.98102242,3,2017-09,2017-11
1811,2e7ea2aafec5835e781b21d6d1faf1f1,528.40,0.58513732,0.00003888,0.98106129,2,2018-07,2018-08
1812,7402d13c03a7e91366337cd1de471144,528.38,0.58546042,0.00003888,0.98110017,3,2017-09,2018-08
1813,6879c4d287a8dd06b11f54ea8f78e4da,527.67,0.58578352,0.00003882,0.98113899,3,2018-06,2018-08
1814,979e9f8b5b39dd243a2550c8b05aecf0,525.00,0.58610662,0.00003863,0.98117762,3,2018-01,2018-04
1815,3968920b9aa752ab98f7d5888c9252f2,523.30,0.58642973,0.00003850,0.98121612,4,2018-05,2018-08
1816,02b72cdeb9cfcc429f1af6f4e3f3b737,522.65,0.58675283,0.00003845,0.98125457,2,2018-07,2018-08
1817,6e13dd869aa7185f601c941423abcc8f,522.00,0.58707593,0.00003841,0.98129298,4,2018-04,2018-07
1818,c026ef0d72e9132d9fa112308090c8dc,520.00,0.58739903,0.00003826,0.98133124,1,2018-08,2018-08
1819,fc59392d66ef99377e50356ee4f3b4e1,519.99,0.58772213,0.00003826,0.98136950,4,2018-05,2018-08
1820,f9ec7093df3a7b346b7bcf7864069ca3,519.20,0.58804523,0.00003820,0.98140770,2,2018-07,2018-08
1821,d197aa8fbc64087f61984deef05f6227,519.09,0.58836834,0.00003819,0.98144589,3,2018-05,2018-08
1822,b6dc74ed30f124f95227bed4e43a3bed,518.96,0.58869144,0.00003818,0.98148407,9,2017-01,2017-12
1823,ff4e2d38692ce827b1a4f4b8196e680d,518.90,0.58901454,0.00003818,0.98152225,6,2017-08,2018-07
1824,a7dc4098e4da6e41b426269d12ae7e91,518.00,0.58933764,0.00003811,0.98156036,2,2018-07,2018-08
1825,3296662b1331dea51e744505065ae889,517.80,0.58966074,0.00003810,0.98159846,1,2018-08,2018-08
1826,7e79d65b5c6f1f544b7daea036acf720,517.80,0.58998384,0.00003810,0.98163655,4,2017-06,2017-10
1827,9e6967d3cf386d284251784b18ccb485,517.67,0.59030695,0.00003809,0.98167464,3,2018-06,2018-08
1828,64cc804291f90c81f02bfc2bb58ff55a,517.60,0.59063005,0.00003808,0.98171272,2,2018-04,2018-07
1829,1d503743d2526f03f0c2c89540ee008c,516.04,0.59095315,0.00003797,0.98175069,7,2018-01,2018-07
1830,b87a7ea0c30fad2dd6781b74a0064859,515.40,0.59127625,0.00003792,0.98178861,4,2018-01,2018-07
1831,a06c8ff043abea0528ee44171e2140a2,514.50,0.59159935,0.00003785,0.98182647,6,2018-02,2018-08
1832,c157bdeedcbc9a8e3c8bf0d87ff24428,514.27,0.59192246,0.00003784,0.98186430,4,2017-05,2017-08
1833,7e959205cebc10adefcb331f934238a4,513.90,0.59224556,0.00003781,0.98190211,1,2017-02,2017-02
1834,4a82168aaef173cbb6e46ae88728f919,512.00,0.59256866,0.00003767,0.98193978,2,2018-07,2018-08
1835,c84592044b180dec206770c38603814b,511.94,0.59289176,0.00003767,0.98197745,4,2018-02,2018-05
1836,2b2fed75b8e5ea3a052fc4c0825da485,510.90,0.59321486,0.00003759,0.98201504,2,2017-04,2017-07
1837,c3aad7dc65449ae90a5e9c3c6c1e78e0,510.00,0.59353796,0.00003752,0.98205256,1,2018-08,2018-08
1838,c53bcd3be457a342a97e39e5a9f0be22,509.50,0.59386107,0.00003749,0.98209005,4,2017-01,2018-07
1839,270d3ef21830ad0ecf3a6c53d08a533a,509.00,0.59418417,0.00003745,0.98212750,5,2017-12,2018-04
1840,4be6b962d83299498bae2190f95d6566,508.80,0.59450727,0.00003743,0.98216493,4,2018-03,2018-08
1841,f650a9708fa1bab22bdd8d3a818cc415,507.75,0.59483037,0.00003736,0.98220229,3,2017-01,2017-08
1842,33cbda8716511e27e556dff9d8418bf2,507.40,0.59515347,0.00003733,0.98223962,5,2017-03,2018-06
1843,5e49e3a44bdeb5aab2684258bbd4f525,507.00,0.59547658,0.00003730,0.98227692,3,2017-12,2018-03
1844,3ea00e1dea2b0659dbaf654735929220,505.00,0.59579968,0.00003716,0.98231408,7,2017-02,2018-03
1845,e627629ba868740e287800f1a9be81c2,504.50,0.59612278,0.00003712,0.98235120,5,2017-02,2017-07
1846,2493dc3f20131696a0ecdb9948051a8d,504.38,0.59644588,0.00003711,0.98238831,2,2017-01,2017-02
1847,20a7efa9721046319bdde5d60b6b5365,501.20,0.59676898,0.00003688,0.98242518,2,2018-01,2018-02
1848,39a5005f2605cbdb4f9ac14485cabfd1,501.07,0.59709208,0.00003687,0.98246205,3,2018-06,2018-08
1849,28fb0829fd777877cdc350d25cb5bd5b,499.60,0.59741519,0.00003676,0.98249881,3,2017-10,2018-01
1850,97e995629983723d11830a829bc2b246,499.50,0.59773829,0.00003675,0.98253556,4,2017-11,2018-08
1851,13c2ed7698b3ca92dad49e849219da59,498.61,0.59806139,0.00003669,0.98257224,5,2018-01,2018-08
1852,265fdc289dffa9f1ad801c74f7d0de47,495.00,0.59838449,0.00003642,0.98260866,1,2018-08,2018-08
1853,ccbd753e6863fe7314dc6c0ca5a074e7,495.00,0.59870759,0.00003642,0.98264508,1,2018-08,2018-08
1854,e59e489e2ea74bd409b798b5daf49de3,495.00,0.59903069,0.00003642,0.98268150,3,2017-09,2018-05
1855,c458e2045a8aa8964f8879af03fdcce6,494.91,0.59935380,0.00003641,0.98271791,3,2017-02,2017-05
1856,fcba71d4d5db057f43249145e4eb1e27,494.55,0.59967690,0.00003639,0.98275430,3,2017-10,2018-02
1857,c286ec035ee04ba81c97508f0b5df544,493.00,0.60000000,0.00003627,0.98279057,2,2017-05,2017-09
1858,0951a6e282947e09cd47969f4ed0b47f,492.30,0.60032310,0.00003622,0.98282679,2,2018-07,2018-08
1859,e601b04acf48b4576e73ddca9481f0dc,491.94,0.60064620,0.00003619,0.98286299,5,2018-04,2018-08
1860,b9c0ffa92f3ff9a5a3d45ef7213c0842,490.00,0.60096931,0.00003605,0.98289904,3,2017-09,2017-12
1861,64b87978a11c1ea7501a89eabe8c2c1a,489.93,0.60129241,0.00003605,0.98293508,2,2017-01,2017-02
1862,7816cd9c5b1238e320545f5bf7eb80e8,489.00,0.60161551,0.00003598,0.98297106,1,2018-05,2018-05
1863,f88adb15807168d3c43d71021090ce4a,488.80,0.60193861,0.00003596,0.98300703,2,2018-04,2018-08
1864,d65f31d2413268e671989503f6cf9993,488.80,0.60226171,0.00003596,0.98304299,2,2017-02,2017-03
1865,09bad886111255c5b5030314fc7f1a4a,487.50,0.60258481,0.00003587,0.98307886,1,2018-08,2018-08
1866,6219ba2359cfb97f2e38fd4c321eb309,487.50,0.60290792,0.00003587,0.98311472,5,2017-09,2018-06
1867,83a75eea11694e36e56dd0cb2240229a,487.00,0.60323102,0.00003583,0.98315055,3,2018-02,2018-04
1868,b3f19518fcec265b2e97af287725f981,486.91,0.60355412,0.00003582,0.98318638,3,2017-03,2017-08
1869,6ee85be3693ed79a8e80718743d80655,484.50,0.60387722,0.00003565,0.98322203,4,2017-01,2017-05
1870,c7a0a13cbcf29d5ce51c8f80afdc0b89,483.08,0.60420032,0.00003554,0.98325757,7,2017-10,2018-08
1871,70c4eedec9cb4a85cda2f3f9673557b4,479.80,0.60452342,0.00003530,0.98329287,2,2017-06,2017-08
1872,c1f12f926d0ba950578b4fa41115cbb6,479.60,0.60484653,0.00003529,0.98332816,2,2018-02,2018-08
1873,0c7f30ae9b147eca07affbef92832a6a,479.50,0.60516963,0.00003528,0.98336343,2,2017-03,2017-04
1874,32fdd5d44ecb43dfd6a24b9369eca144,479.20,0.60549273,0.00003526,0.98339869,3,2017-03,2017-05
1875,bac692d6c0ed08467878018e6cc9c26c,477.00,0.60581583,0.00003510,0.98343379,1,2018-07,2018-07
1876,f1198c871e0171278b63f40d112caeec,475.80,0.60613893,0.00003501,0.98346879,2,2017-08,2017-11
1877,29e6e05b65f93bc224c644319dc52ecf,475.60,0.60646204,0.00003499,0.98350379,3,2018-06,2018-08
1878,768de2a4fc06aacecb9a586ccc30746a,475.60,0.60678514,0.00003499,0.98353878,7,2017-08,2018-05
1879,e1b12447a7563944843191754aeb5562,472.46,0.60710824,0.00003476,0.98357354,4,2017-09,2018-01
1880,e3dd723429d1b23614b7fa85e2c7a853,471.05,0.60743134,0.00003466,0.98360820,4,2018-03,2018-06
1881,2953ce3a88f5e3c3b696d77fc9e4c8eb,470.00,0.60775444,0.00003458,0.98364278,5,2017-10,2018-08
1882,8fec2e460530482132c436cfb5439925,468.46,0.60807754,0.00003447,0.98367724,2,2018-01,2018-02
1883,038b75b729c8a9a04b0d07cba7eabe86,467.00,0.60840065,0.00003436,0.98371160,1,2018-04,2018-04
1884,c42fd8e4d47dfb18ce5222f2dd7752f9,466.99,0.60872375,0.00003436,0.98374596,3,2017-02,2017-05
1885,9fc70243fb26800cba56e8f014797004,466.60,0.60904685,0.00003433,0.98378029,6,2017-11,2018-07
1886,feb793c88d836c3a75efa4b5a3465d70,466.00,0.60936995,0.00003429,0.98381458,1,2018-03,2018-03
1887,2c3d56f92f360fb89d849b84e8f50eae,465.60,0.60969305,0.00003426,0.98384883,5,2017-10,2018-03
1888,ee2fbacc2fc3794e656cc4d933d59ce7,464.97,0.61001616,0.00003421,0.98388304,1,2018-08,2018-08
1889,651fe66032c9520ee5587f694908040d,464.00,0.61033926,0.00003414,0.98391718,2,2018-07,2018-08
1890,40536e7ca18e1bce252828e5876466cc,463.96,0.61066236,0.00003414,0.98395132,2,2017-08,2017-09
1891,0a82f5fb06a4fe4ac2cf7cb412ec71b8,462.00,0.61098546,0.00003399,0.98398531,2,2018-02,2018-03
1892,cb0b3bcf14e0a709df412a99424a59d7,460.00,0.61130856,0.00003384,0.98401915,1,2018-04,2018-04
1893,aec99834ab5d38ead22766ada8497e87,459.00,0.61163166,0.00003377,0.98405292,1,2018-07,2018-07
1894,8b2d4ab22f42c5cfc338b846decfda60,458.00,0.61195477,0.00003370,0.98408662,5,2018-03,2018-08
1895,dd88d13bea9e4c2bf47daf224f8141e5,458.00,0.61227787,0.00003370,0.98412032,1,2018-04,2018-04
1896,c7dcd301ecfe5ab7f778ac172cf74be7,457.69,0.61260097,0.00003367,0.98415399,1,2016-10,2016-10
1897,38102b031c2a15e54623d711bfc753d3,457.00,0.61292407,0.00003362,0.98418762,7,2017-02,2018-02
1898,e546117ed9cafbc40239c0c78635c584,456.00,0.61324717,0.00003355,0.98422117,2,2018-04,2018-08
1899,117cfc326c6d50da67ca858ff5c0c852,454.60,0.61357027,0.00003345,0.98425461,1,2018-05,2018-05
1900,35857757f553273b1056c1cabdace7fb,454.60,0.61389338,0.00003345,0.98428806,5,2017-07,2018-03
1901,b248792ac0b60ec3f93d80af1b4fae47,454.50,0.61421648,0.00003344,0.98432150,2,2018-07,2018-08
1902,55029529919c0123526150bd26ca8f20,453.95,0.61453958,0.00003340,0.98435490,3,2018-06,2018-08
1903,fc4751cfe3b279c419615b9b00c1abb4,453.70,0.61486268,0.00003338,0.98438828,1,2017-02,2017-02
1904,7994b065a7ffb14e71c6312cf87b9de2,453.00,0.61518578,0.00003333,0.98442161,3,2018-06,2018-08
1905,e5899683388855d3dabe8913bbe365de,452.88,0.61550889,0.00003332,0.98445493,2,2018-07,2018-08
1906,777a0c55737f34ffeb78010f7542ab41,452.50,0.61583199,0.00003329,0.98448822,3,2018-06,2018-08
1907,eb5b6204dde3a6e03b5f1bb8479f055b,452.20,0.61615509,0.00003327,0.98452149,7,2017-12,2018-06
1908,08f5819815f3d06545011850bd70f0a8,452.00,0.61647819,0.00003326,0.98455475,2,2018-06,2018-08
1909,4de6e4ba574aa9dfdc824bc44dc47fdd,451.10,0.61680129,0.00003319,0.98458794,6,2018-01,2018-07
1910,b98b715fe9e276204e2a3464f48cd796,450.58,0.61712439,0.00003315,0.98462109,3,2017-02,2018-04
1911,101a3a003516bc11253298b2fad3cb65,450.00,0.61744750,0.00003311,0.98465420,2,2018-06,2018-07
1912,968ee78631915a63fef426d6733d7422,450.00,0.61777060,0.00003311,0.98468731,2,2017-06,2017-11
1913,d90fe2229fee1a5da999ccd0c06c1667,450.00,0.61809370,0.00003311,0.98472041,2,2018-07,2018-08
1914,bbaff50f3b708fda865918715276cd87,449.70,0.61841680,0.00003309,0.98475350,10,2017-03,2018-08
1915,a11a0e0ca67423425691db355cff69b0,448.90,0.61873990,0.00003303,0.98478653,2,2018-07,2018-08
1916,3d0cd21d41671c46f82cd11176bf7277,447.80,0.61906300,0.00003295,0.98481948,7,2017-08,2018-08
1917,5e106d93b717c2682b9383da480364a1,445.90,0.61938611,0.00003281,0.98485228,1,2017-04,2017-04
1918,a5bff0f43eb51f0cad7c37fac7244c8a,445.00,0.61970921,0.00003274,0.98488502,4,2017-02,2017-09
1919,6c1b6d0c604b776f844125f911eb7377,443.06,0.62003231,0.00003260,0.98491762,2,2017-02,2017-03
1920,d4e4b5192cba4e0e66eb12a9d347239d,441.80,0.62035541,0.00003251,0.98495013,6,2017-03,2017-11
1921,f22a247b79dd22ecd91dc8e3b2a1b07c,439.94,0.62067851,0.00003237,0.98498249,3,2018-05,2018-08
1922,64c9a1db4e73e19aaafd3286dc448c96,439.00,0.62100162,0.00003230,0.98501479,1,2018-08,2018-08
1923,c3251e13f1bbda6c74e37c160f991e19,437.80,0.62132472,0.00003221,0.98504701,2,2017-03,2017-05
1924,b29d3380981c51df13fc6fbe87e1763d,435.30,0.62164782,0.00003203,0.98507903,4,2018-04,2018-08
1925,98115075dd26cb8835946fc6086f5d30,434.96,0.62197092,0.00003200,0.98511103,3,2018-04,2018-08
1926,26d6bbee02420494d471c9f6436929c0,434.51,0.62229402,0.00003197,0.98514300,5,2018-04,2018-08
1927,c0e6839516f5398edc34adf5f1d53d1a,432.92,0.62261712,0.00003185,0.98517485,2,2017-05,2017-08
1928,4e480be820e37de1444325ff358c9296,430.30,0.62294023,0.00003166,0.98520651,1,2018-07,2018-07
1929,f7df46c1e0ec44eed5c6726478da4a17,429.70,0.62326333,0.00003162,0.98523813,2,2017-06,2017-07
1930,939e6227d6964a11a70aa91243e418f2,425.00,0.62358643,0.00003127,0.98526940,1,2018-08,2018-08
1931,a45314082d50d578a4721c9787ce09ab,424.90,0.62390953,0.00003126,0.98530066,1,2018-08,2018-08
1932,dc50afafdfa325eadc890c7fa42a8f4e,424.20,0.62423263,0.00003121,0.98533187,3,2018-06,2018-08
1933,b080809eaacb49e5ca07290981472431,424.00,0.62455574,0.00003120,0.98536307,7,2017-02,2018-05
1934,acf974e4d5950ad143a247471b831eb9,423.80,0.62487884,0.00003118,0.98539425,3,2017-03,2017-10
1935,41e0fa5761c886a630994a55c12087e7,423.60,0.62520194,0.00003117,0.98542541,3,2018-04,2018-06
1936,7c1fea10b5b006671d608b1d7c446ec4,423.60,0.62552504,0.00003117,0.98545658,7,2017-10,2018-06
1937,5dc203c7b84a0e71e878a179de05fb9a,421.90,0.62584814,0.00003104,0.98548762,4,2018-05,2018-08
1938,c714262700f93defc16bf17a51a4cb23,421.80,0.62617124,0.00003103,0.98551865,3,2018-03,2018-05
1939,9d5604a1f112324ad6b2aa552122e0fb,421.50,0.62649435,0.00003101,0.98554967,7,2017-11,2018-08
1940,cc80e2f693fa6e2408f47ccf62413fc1,420.00,0.62681745,0.00003090,0.98558057,2,2017-11,2017-12
1941,189ca3538ce9f920cacf0f982cbe223b,419.00,0.62714055,0.00003083,0.98561140,3,2018-06,2018-08
1942,6d7f8d9d594e28796b6b3205b00f459c,417.90,0.62746365,0.00003075,0.98564214,2,2017-05,2017-07
1943,7b7f91e98f8c6def45a1407923304402,417.47,0.62778675,0.00003072,0.98567286,4,2018-04,2018-07
1944,b64d51f0435e884e8de603b1655155ae,416.18,0.62810985,0.00003062,0.98570348,5,2018-04,2018-08
1945,a53f60f05f822b5c621a50ff6a5cb362,415.40,0.62843296,0.00003056,0.98573404,2,2018-06,2018-08
1946,34a557286ead8fe75c989e0afcf7d98c,414.90,0.62875606,0.00003053,0.98576457,4,2018-05,2018-08
1947,35fb511489d9ee3ee27a76debce9df06,414.50,0.62907916,0.00003050,0.98579506,6,2017-02,2018-04
1948,ff1e15b778c700abdd4d239b81ac466d,414.30,0.62940226,0.00003048,0.98582555,1,2018-08,2018-08
1949,bd149ed516d4c5d418d5781f8e18919f,414.00,0.62972536,0.00003046,0.98585601,3,2017-10,2018-08
1950,acb6c2ca5c82411c1fdb88d5fd5eb95e,413.88,0.63004847,0.00003045,0.98588646,6,2017-02,2018-08
1951,042573af89b6d931f672efaf789d8358,413.48,0.63037157,0.00003042,0.98591688,2,2018-01,2018-02
1952,ead2bab70821ea148476ae9bc08548ac,412.10,0.63069467,0.00003032,0.98594720,7,2017-10,2018-08
1953,a35124e2d763d7ca3fbe3b97d143200f,411.50,0.63101777,0.00003028,0.98597747,3,2017-03,2017-05
1954,86ff3eaef0267069cc891a2ed9d10a17,409.75,0.63134087,0.00003015,0.98600762,4,2018-04,2018-07
1955,5275ca25d0358ca73864e0ae41be1320,409.60,0.63166397,0.00003014,0.98603776,2,2018-07,2018-08
1956,f4ce8ca9fa7157e3b33f536ac9a4487d,409.60,0.63198708,0.00003014,0.98606789,2,2018-07,2018-08
1957,c3f5668699a1b04c0fa61ecea1e2bff6,407.81,0.63231018,0.00003000,0.98609790,3,2018-03,2018-08
1958,20a8b0dc55da94fe74d112082427c84f,407.40,0.63263328,0.00002997,0.98612787,2,2018-07,2018-08
1959,89bc797e2e29667aa035d4368f9b7f92,407.30,0.63295638,0.00002997,0.98615784,4,2016-10,2017-04
1960,6b803197e03abd5056b4313306b4f29d,407.00,0.63327948,0.00002994,0.98618778,4,2018-02,2018-08
1961,4a23adac87cf538689fa600d976f78b2,405.00,0.63360258,0.00002980,0.98621758,1,2018-08,2018-08
1962,179d859f51292aac5c10806a356f7af9,404.47,0.63392569,0.00002976,0.98624734,3,2018-06,2018-08
1963,ed9eef5be0992d413d251fadba1a410d,404.10,0.63424879,0.00002973,0.98627707,3,2017-01,2017-03
1964,5563732abe64c3036cb97ad924128dd1,404.00,0.63457189,0.00002972,0.98630680,2,2017-06,2017-12
1965,0ddefe3c7a032b91f4e25b9c3a08fca1,402.90,0.63489499,0.00002964,0.98633644,5,2018-04,2018-08
1966,3d01d1c414c44b5943a09619ff3853cb,402.60,0.63521809,0.00002962,0.98636606,2,2016-10,2017-07
